brand,price,start_time,start_day,end_time,end_day,trip_time,take_place,destination,crawl_date
VietJet Air,1.583.000 VND/khách,22:55,23 thg 4,01:05,24 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",11-04-2025
VietJet Air,1.583.000 VND/khách,23:35,23 thg 4,01:45,24 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",11-04-2025
VietJet Air,1.606.000 VND/khách,09:20,23 thg 4,11:30,23 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",11-04-2025
Vietnam Airlines,1.655.343 VND/khách,04:55,23 thg 4,07:05,23 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",11-04-2025
VietJet Air,1.727.000 VND/khách,09:40,23 thg 4,11:50,23 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",11-04-2025
VietJet Air,1.727.000 VND/khách,10:25,23 thg 4,12:35,23 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",11-04-2025
VietJet Air,1.727.000 VND/khách,18:45,23 thg 4,20:55,23 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",11-04-2025
VietJet Air,1.727.000 VND/khách,20:00,23 thg 4,22:10,23 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",11-04-2025
Vietnam Airlines,1.782.556 VND/khách,21:00,23 thg 4,23:05,23 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",11-04-2025
Vietnam Airlines,1.782.556 VND/khách,22:00,23 thg 4,00:05,24 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",11-04-2025
Vietnam Airlines,1.782.556 VND/khách,23:00,23 thg 4,01:05,24 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",11-04-2025
VietJet Air,1.864.000 VND/khách,12:50,23 thg 4,15:00,23 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",11-04-2025
Vietnam Airlines,1.951.047 VND/khách,06:00,23 thg 4,08:05,23 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",11-04-2025
Vietnam Airlines,1.951.047 VND/khách,20:30,23 thg 4,22:35,23 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",11-04-2025
Vietnam Airlines,1.954.044 VND/khách,19:00,23 thg 4,21:05,23 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",11-04-2025
Vietnam Airlines,1.954.044 VND/khách,19:35,23 thg 4,21:40,23 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",11-04-2025
Bamboo Airways,1.971.418 VND/khách,23:05,23 thg 4,01:15,24 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hà Nội (HAN)
Sân bay Nội Bài",11-04-2025
Vietnam Airlines,1.996.618 VND/khách,20:00,23 thg 4,22:05,23 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",11-04-2025
VietJet Air,2.018.000 VND/khách,12:25,23 thg 4,14:35,23 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",11-04-2025
Vietnam Airlines,2.149.848 VND/khách,14:15,23 thg 4,16:15,23 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",11-04-2025
Vietnam Airlines,2.149.848 VND/khách,17:00,23 thg 4,19:10,23 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",11-04-2025
Vietnam Airlines,2.152.845 VND/khách,14:00,23 thg 4,16:05,23 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",11-04-2025
Vietnam Airlines,2.152.845 VND/khách,16:40,23 thg 4,18:45,23 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",11-04-2025
Vietnam Airlines,2.156.841 VND/khách,18:00,23 thg 4,20:05,23 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",11-04-2025
Bamboo Airways,2.159.075 VND/khách,07:10,23 thg 4,09:20,23 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hà Nội (HAN)
Sân bay Nội Bài",11-04-2025
Bamboo Airways,2.159.075 VND/khách,12:50,23 thg 4,15:00,23 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hà Nội (HAN)
Sân bay Nội Bài",11-04-2025
Bamboo Airways,2.159.075 VND/khách,18:40,23 thg 4,20:50,23 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hà Nội (HAN)
Sân bay Nội Bài",11-04-2025
Vietnam Airlines,2.167.830 VND/khách,16:00,23 thg 4,18:05,23 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",11-04-2025
Vietnam Airlines,2.206.481 VND/khách,14:30,23 thg 4,16:35,23 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",11-04-2025
Vietnam Airlines,2.366.631 VND/khách,07:00,23 thg 4,09:05,23 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",11-04-2025
Vietnam Airlines,2.374.623 VND/khách,08:00,23 thg 4,10:05,23 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",11-04-2025
Vietnam Airlines,2.378.619 VND/khách,09:00,23 thg 4,11:05,23 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",11-04-2025
Vietnam Airlines,2.378.619 VND/khách,10:00,23 thg 4,12:05,23 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",11-04-2025
Vietnam Airlines,2.381.616 VND/khách,12:00,23 thg 4,14:05,23 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",11-04-2025
Vietnam Airlines,2.381.616 VND/khách,15:00,23 thg 4,17:05,23 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",11-04-2025
Vietnam Airlines,2.389.608 VND/khách,11:00,23 thg 4,13:05,23 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",11-04-2025
VietJet Air,2.564.000 VND/khách,14:05,23 thg 4,16:10,23 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",11-04-2025
Vietnam Airlines,2.607.390 VND/khách,13:00,23 thg 4,15:05,23 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",11-04-2025
