brand,price,start_time,start_day,end_time,end_day,trip_time,take_place,destination,hand_luggage,checked_baggage,crawl_date
VietJet Air,1.722.683 VND/khách,21:10,28 thg 4,23:05,28 thg 4,1h 55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
VietJet Air,1.722.683 VND/khách,20:10,28 thg 4,22:10,28 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
Bamboo Airways,1.806.199 VND/khách,20:05,28 thg 4,22:10,28 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
VietJet Air,1.839.390 VND/khách,04:30,28 thg 4,06:30,28 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
VietJet Air,1.839.390 VND/khách,06:15,28 thg 4,08:15,28 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
VietJet Air,1.839.390 VND/khách,09:15,28 thg 4,11:15,28 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
VietJet Air,1.839.390 VND/khách,16:10,28 thg 4,18:10,28 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
VietJet Air,1.839.390 VND/khách,19:15,28 thg 4,21:15,28 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
Vietnam Airlines,2.030.967 VND/khách,07:45,28 thg 4,09:45,28 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý xách tay 1 x 12 kg,Hành lý 1 x 23 kg,17-04-2025
Vietnam Airlines,2.030.967 VND/khách,17:55,28 thg 4,19:55,28 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý xách tay 1 x 12 kg,Hành lý 1 x 23 kg,17-04-2025
Vietnam Airlines,2.030.967 VND/khách,20:30,28 thg 4,22:30,28 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý xách tay 1 x 12 kg,Hành lý 1 x 23 kg,17-04-2025
Vietnam Airlines,2.226.771 VND/khách,13:20,28 thg 4,15:25,28 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý xách tay 1 x 12 kg,Hành lý 1 x 23 kg,17-04-2025
"Vietnam Airlines, VietJet Air",2.610.204 VND/khách,05:45,28 thg 4,06:40,28 thg 4,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý xách tay 1 x 12 kg,Hành lý 0 kg,17-04-2025
"Vietnam Airlines, VietJet Air",2.791.023 VND/khách,08:55,28 thg 4,09:50,28 thg 4,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,17-04-2025
VietJet Air,3.326.754 VND/khách,05:00,28 thg 4,06:20,28 thg 4,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
"Bamboo Airways, VietJet Air",3.439.146 VND/khách,09:05,28 thg 4,10:30,28 thg 4,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
VietJet Air,3.473.815 VND/khách,06:50,28 thg 4,08:10,28 thg 4,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
