brand,price,start_time,start_day,end_time,end_day,trip_time,take_place,destination,crawl_date
Vietravel Airlines,1.965.125 VND/khách,05:45,29 thg 4,07:55,29 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hà Nội (HAN)
Sân bay Nội Bài",12-04-2025
Vietnam Airlines,1.994.518 VND/khách,04:55,29 thg 4,07:05,29 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài",12-04-2025
VietJet Air,2.023.000 VND/khách,05:00,29 thg 4,07:10,29 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",12-04-2025
VietJet Air,2.023.000 VND/khách,06:00,29 thg 4,08:10,29 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",12-04-2025
VietJet Air,2.023.000 VND/khách,06:15,29 thg 4,08:25,29 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",12-04-2025
VietJet Air,2.023.000 VND/khách,06:30,29 thg 4,08:40,29 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",12-04-2025
VietJet Air,2.023.000 VND/khách,07:10,29 thg 4,09:20,29 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",12-04-2025
VietJet Air,2.023.000 VND/khách,07:30,29 thg 4,09:40,29 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",12-04-2025
VietJet Air,2.038.000 VND/khách,09:20,29 thg 4,11:30,29 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",12-04-2025
VietJet Air,2.193.000 VND/khách,08:10,29 thg 4,10:20,29 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",12-04-2025
VietJet Air,2.193.000 VND/khách,10:25,29 thg 4,12:35,29 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",12-04-2025
VietJet Air,2.193.000 VND/khách,12:25,29 thg 4,14:35,29 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",12-04-2025
VietJet Air,2.193.000 VND/khách,13:10,29 thg 4,15:20,29 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",12-04-2025
VietJet Air,2.212.000 VND/khách,09:40,29 thg 4,11:50,29 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",12-04-2025
VietJet Air,2.212.000 VND/khách,12:10,29 thg 4,14:20,29 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",12-04-2025
VietJet Air,2.570.000 VND/khách,17:20,29 thg 4,19:30,29 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",12-04-2025
VietJet Air,2.570.000 VND/khách,20:00,29 thg 4,22:10,29 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",12-04-2025
VietJet Air,2.570.000 VND/khách,20:00,29 thg 4,22:10,29 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",12-04-2025
VietJet Air,2.570.000 VND/khách,20:30,29 thg 4,22:40,29 thg 4,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",12-04-2025
