brand,start_day,start_time,end_day,end_time,trip_time,price,crawl_date,days_left,id
VietJet Air,24-04-2025,05:00:00,24-04-2025,07:10:00,2.17,1719674,07-04-2025,17,HAN0150
VietJet Air,24-04-2025,05:00:00,24-04-2025,07:10:00,2.17,1744000,08-04-2025,16,HAN0150
VietJet Air,24-04-2025,05:00:00,24-04-2025,07:10:00,2.17,1591005,09-04-2025,15,HAN0150
VietJet Air,24-04-2025,05:00:00,24-04-2025,07:10:00,2.17,1720664,10-04-2025,14,HAN0150
VietJet Air,24-04-2025,05:00:00,24-04-2025,07:10:00,2.17,1709774,11-04-2025,13,HAN0150
VietJet Air,24-04-2025,05:00:00,24-04-2025,07:10:00,2.17,1586000,12-04-2025,12,HAN0150
VietJet Air,24-04-2025,05:00:00,24-04-2025,07:10:00,2.17,1580060,13-04-2025,11,HAN0150
VietJet Air,24-04-2025,05:00:00,24-04-2025,07:10:00,2.17,1546125,14-04-2025,10,HAN0150
VietJet Air,24-04-2025,05:00:00,24-04-2025,07:10:00,2.17,1547123,15-04-2025,9,HAN0150
VietJet Air,24-04-2025,05:00:00,24-04-2025,07:10:00,2.17,1736648,16-04-2025,8,HAN0150
VietJet Air,24-04-2025,05:00:00,24-04-2025,07:10:00,2.17,1786116,17-04-2025,7,HAN0150
VietJet Air,24-04-2025,05:00:00,24-04-2025,07:10:00,2.17,1788189,18-04-2025,6,HAN0150
VietJet Air,24-04-2025,05:00:00,24-04-2025,07:10:00,2.17,2018354,19-04-2025,5,HAN0150
VietJet Air,24-04-2025,05:00:00,24-04-2025,07:10:00,2.17,2032905,20-04-2025,4,HAN0150
VietJet Air,24-04-2025,05:00:00,24-04-2025,07:10:00,2.17,2034900,21-04-2025,3,HAN0150
VietJet Air,24-04-2025,05:00:00,24-04-2025,07:10:00,2.17,3420428,22-04-2025,2,HAN0150
VietJet Air,24-04-2025,06:00:00,24-04-2025,08:10:00,2.17,1719674,07-04-2025,17,HAN0171
VietJet Air,24-04-2025,06:00:00,24-04-2025,08:10:00,2.17,1788000,08-04-2025,16,HAN0171
VietJet Air,24-04-2025,06:00:00,24-04-2025,08:10:00,2.17,1734285,09-04-2025,15,HAN0171
VietJet Air,24-04-2025,06:00:00,24-04-2025,08:10:00,2.17,1720664,10-04-2025,14,HAN0171
VietJet Air,24-04-2025,06:00:00,24-04-2025,08:10:00,2.17,1709774,11-04-2025,13,HAN0171
VietJet Air,24-04-2025,06:00:00,24-04-2025,08:10:00,2.17,1586000,12-04-2025,12,HAN0171
VietJet Air,24-04-2025,06:00:00,24-04-2025,08:10:00,2.17,1580060,13-04-2025,11,HAN0171
VietJet Air,24-04-2025,06:00:00,24-04-2025,08:10:00,2.17,1691760,14-04-2025,10,HAN0171
VietJet Air,24-04-2025,06:00:00,24-04-2025,08:10:00,2.17,1693755,15-04-2025,9,HAN0171
VietJet Air,24-04-2025,06:00:00,24-04-2025,08:10:00,2.17,1736648,16-04-2025,8,HAN0171
VietJet Air,24-04-2025,06:00:00,24-04-2025,08:10:00,2.17,1786116,17-04-2025,7,HAN0171
VietJet Air,24-04-2025,06:00:00,24-04-2025,08:10:00,2.17,1963080,18-04-2025,6,HAN0171
